locality,Year,house price
YARRAM,2011,195500.00 
YARRAVILLE,2011,607000.00 
YARRAWONGA,2011,270000.00 
YEA,2011,270000.00 
YINNAR,2011,208000.00 
ABBOTSFORD,2012,714000.00 
ABERFELDIE,2012,852500.00 
AINTREE,2012,-
AIREYS INLET,2012,634000.00 
AIRPORT WEST,2012,495000.00 
ALBANVALE,2012,310000.00 
ALBERT PARK,2012,1265000.00 
ALBION,2012,379500.00 
ALEXANDRA,2012,239000.00 
ALFREDTON,2012,340000.00 
ALLANSFORD,2012,257500.00 
ALPHINGTON,2012,1000000.00 
ALTONA,2012,570000.00 
ALTONA EAST,2012,550000.00 
ALTONA MEADOWS,2012,375000.00 
ALTONA NORTH,2012,484000.00 
ANGLESEA,2012,587500.00 
APOLLO BAY,2012,432500.00 
ARARAT,2012,165000.00 
ARDEER,2012,342500.00 
ARMADALE,2012,1500000.00 
ARMSTRONG CREEK,2012,362500.00 
ASCOT (GREATER BENDIGO),2012,350000.00 
ASCOT VALE,2012,701500.00 
ASHBURTON,2012,870000.00 
ASHWOOD,2012,681000.00 
ASPENDALE,2012,610000.00 
ASPENDALE GARDENS,2012,552000.00 
ATTWOOD,2012,500000.00 
AVENEL,2012,230500.00 
AVOCA,2012,181500.00 
AVONDALE HEIGHTS,2012,536000.00 
AVONSLEIGH,2012,345000.00 
BACCHUS MARSH,2012,325000.00 
BADGER CREEK,2012,295000.00 
BAIRNSDALE,2012,231000.00 
BALACLAVA,2012,717500.00 
BALCOMBE,2012,686000.00 
BALLAN,2012,305000.00 
BALLARAT CENTRAL,2012,313500.00 
BALLARAT EAST,2012,255000.00 
BALLARAT NORTH,2012,280000.00 
BALNARRING,2012,501500.00 
BALNARRING BEACH,2012,660000.00 
BALWYN,2012,1295000.00 
BALWYN NORTH,2012,997500.00 
BANNOCKBURN,2012,351500.00 
BARANDUDA,2012,340000.00 
BARNAWARTHA,2012,222000.00 
BARWON HEADS,2012,632500.00 
BAXTER,2012,315000.00 
BAYSWATER,2012,426500.00 
BAYSWATER NORTH,2012,426500.00 
BEACONSFIELD,2012,511500.00 
BEACONSFIELD UPPER,2012,535000.00 
BEAUFORT,2012,186000.00 
BEAUMARIS,2012,997000.00 
BEEAC,2012,216000.00 
BEECHWORTH,2012,304500.00 
BELGRAVE,2012,390000.00 
BELGRAVE HEIGHTS,2012,399000.00 
BELGRAVE SOUTH,2012,447500.00 
BELL PARK,2012,290500.00 
BELL POST HILL,2012,328000.00 
BELLBRIDGE,2012,318000.00 
BELLFIELD (BANYULE),2012,510000.00 
BELMONT,2012,350000.00 
BENALLA,2012,216500.00 
BENDIGO,2012,335000.00 
BENTLEIGH,2012,820000.00 
BENTLEIGH EAST,2012,680000.00 
BERWICK,2012,451000.00 
BEULAH,2012,75000.00 
BEVERIDGE,2012,412500.00 
BIRCHIP,2012,87500.00 
BIRREGURRA,2012,260000.00 
BITTERN,2012,382500.00 
BLACK HILL,2012,260000.00 
BLACK ROCK,2012,1175000.00 
BLACKBURN,2012,750000.00 
BLACKBURN NORTH,2012,609000.00 
BLACKBURN SOUTH,2012,632000.00 
BLACKWOOD,2012,245000.00 
BLAIRGOWRIE,2012,580000.00 
BLIND BIGHT,2012,319000.00 
BONBEACH,2012,535000.00 
BONNIE DOON,2012,262500.00 
BONSHAW,2012,-
BOOLARRA,2012,190000.00 
BOORT,2012,107000.00 
BORONIA,2012,430000.00 
BOTANIC RIDGE,2012,500000.00 
BOX HILL,2012,852000.00 
BOX HILL NORTH,2012,648500.00 
BOX HILL SOUTH,2012,715000.00 
BRAYBROOK,2012,396000.00 
BREAKWATER,2012,242500.00 
BRIAGOLONG,2012,215000.00 
BRIAR HILL,2012,541000.00 
BRIGHT,2012,340000.00 
BRIGHTON,2012,1789500.00 
BRIGHTON EAST,2012,1075000.00 
BROADFORD,2012,268500.00 
BROADMEADOWS,2012,320000.00 
BROOKFIELD,2012,332000.00 
BROOKLYN,2012,470000.00 
BROWN HILL,2012,300000.00 
BRUNSWICK,2012,673000.00 
BRUNSWICK EAST,2012,713000.00 
BRUNSWICK WEST,2012,685000.00 
BRUTHEN,2012,175000.00 
BULLEEN,2012,707000.00 
BUNDALONG,2012,385000.00 
BUNDOORA,2012,485000.00 
BUNINYONG,2012,376500.00 
BUNYIP,2012,342500.00 
BURNLEY,2012,797500.00 
BURNSIDE,2012,385000.00 
BURNSIDE HEIGHTS,2012,420000.00 
BURWOOD,2012,765000.00 
BURWOOD EAST,2012,617000.00 
CAIRNLEA,2012,440000.00 
CALIFORNIA GULLY,2012,255000.00 
CAMBERWELL,2012,1300000.00 
CAMPBELLFIELD,2012,330000.00 
CAMPBELLS CREEK,2012,343500.00 
CAMPERDOWN,2012,183500.00 
CANADIAN,2012,290500.00 
CANN RIVER,2012,150000.00 
CANTERBURY,2012,1790000.00 
CAPE PATERSON,2012,348000.00 
CAPE SCHANCK,2012,655000.00 
CAPEL SOUND,2012,330000.00 
CARISBROOK,2012,192500.00 
CARLTON,2012,860500.00 
CARLTON NORTH,2012,940000.00 
CARNEGIE,2012,845000.00 
CAROLINE SPRINGS,2012,427500.00 
CARRUM,2012,499000.00 
CARRUM DOWNS,2012,334000.00 
CASTERTON,2012,110000.00 
CASTLEMAINE,2012,338000.00 
CAULFIELD,2012,1085000.00 
CAULFIELD EAST,2012,750000.00 
CAULFIELD NORTH,2012,1330000.00 
CAULFIELD SOUTH,2012,890000.00 
CHADSTONE,2012,595000.00 
CHARLEMONT,2012,560000.00 
CHARLTON,2012,123000.00 
CHELSEA,2012,545000.00 
CHELSEA HEIGHTS,2012,440000.00 
CHELTENHAM,2012,635500.00 
CHELTENHAM EAST,2012,545000.00 
CHELTENHAM NORTH,2012,570000.00 
CHEWTON,2012,230500.00 
CHILTERN,2012,208000.00 
CHIRNSIDE PARK,2012,435500.00 
CHUM CREEK,2012,334000.00 
CHURCHILL,2012,176500.00 
CLARINDA,2012,475500.00 
CLAYTON,2012,572500.00 
CLAYTON NORTH,2012,649000.00 
CLAYTON SOUTH,2012,470500.00 
CLIFTON HILL,2012,801500.00 
CLIFTON SPRINGS,2012,325000.00 
CLUNES,2012,196500.00 
CLYDE,2012,272500.00 
CLYDE NORTH,2012,395000.00 
COBBLEBANK,2012,400000.00 
COBDEN,2012,186500.00 
COBRAM,2012,220000.00 
COBURG,2012,594000.00 
COBURG EAST,2012,466500.00 
COBURG NORTH,2012,489500.00 
COCKATOO,2012,333500.00 
COHUNA,2012,140000.00 
COLAC,2012,225000.00 
COLDSTREAM,2012,368000.00 
COLERAINE,2012,109500.00 
COLLINGWOOD,2012,734000.00 
CONNEWARRE,2012,810000.00 
COOLAROO,2012,278000.00 
COONANS HILL,2012,606500.00 
COONGULLA,2012,156000.00 
CORINELLA,2012,290000.00 
CORIO,2012,230000.00 
CORONET BAY,2012,222500.00 
CORRYONG,2012,152500.00 
COWES,2012,380000.00 
COWES WEST,2012,345000.00 
CRAIGIEBURN,2012,350000.00 
CRANBOURNE,2012,313000.00 
CRANBOURNE EAST,2012,370000.00 
CRANBOURNE NORTH,2012,370000.00 
CRANBOURNE WEST,2012,320000.00 
CREMORNE,2012,701000.00 
CRESWICK,2012,245000.00 
CRIB POINT,2012,350000.00 
CROYDON,2012,450000.00 
CROYDON HILLS,2012,538000.00 
CROYDON NORTH,2012,520000.00 
CROYDON SOUTH,2012,436500.00 
CURLEWIS,2012,153000.00 
DALLAS,2012,276500.00 
DALYSTON,2012,210000.00 
DANDENONG,2012,400000.00 
DANDENONG NORTH,2012,370000.00 
DARLEY,2012,340500.00 
DARTMOOR,2012,58000.00 
DAYLESFORD,2012,384500.00 
DEANSIDE,2012,-
DEEPDENE,2012,1875000.00 
DEER PARK,2012,345000.00 
DELACOMBE,2012,285000.00 
DELAHEY,2012,360000.00 
DENNINGTON,2012,323500.00 
DERRIMUT,2012,410000.00 
DERRINALLUM,2012,160000.00 
DIAMOND CREEK,2012,490000.00 
DIGGERS REST,2012,279000.00 
DIMBOOLA,2012,90000.00 
DINGLEY VILLAGE,2012,515000.00 
DINNER PLAIN,2012,410000.00 
DONALD,2012,104000.00 
DONCASTER,2012,720000.00 
DONCASTER EAST,2012,682000.00 
DONVALE,2012,681000.00 
DOREEN,2012,450000.00 
DOVETON,2012,290000.00 
DROMANA,2012,451000.00 
DROUIN,2012,290000.00 
DRYSDALE,2012,360000.00 
DUNKELD,2012,179000.00 
DUNOLLY,2012,159000.00 
EAGLE POINT,2012,237000.00 
EAGLEHAWK,2012,260000.00 
EAGLEMONT,2012,1343500.00 
EAST BAIRNSDALE,2012,190000.00 
EAST BENDIGO,2012,295000.00 
EAST GEELONG,2012,395000.00 
EAST MELBOURNE,2012,2480000.00 
EAST WARBURTON,2012,282500.00 
EASTWOOD,2012,332000.00 
ECHUCA,2012,270000.00 
EDENHOPE,2012,106000.00 
EDITHVALE,2012,625000.00 
EILDON,2012,185000.00 
ELLIMINYT,2012,323000.00 
ELMORE,2012,160000.00 
ELSTERNWICK,2012,1155000.00 
ELTHAM,2012,591500.00 
ELTHAM NORTH,2012,580500.00 
ELWOOD,2012,1287500.00 
EMERALD,2012,410500.00 
ENDEAVOUR HILLS,2012,390000.00 
EPPING,2012,365000.00 
EPSOM,2012,315000.00 
ESSENDON,2012,920000.00 
ESSENDON NORTH,2012,686000.00 
ESSENDON WEST,2012,720000.00 
EUMEMMERRING,2012,327500.00 
EUREKA,2012,237000.00 
EUROA,2012,215000.00 
EYNESBURY,2012,400000.00 
FAIRFIELD,2012,825000.00 
FAIRHAVEN,2012,990000.00 
FAWKNER,2012,406500.00 
FERNTREE GULLY,2012,429500.00 
FERNY CREEK,2012,456000.00 
FINGAL,2012,600000.00 
FITZROY,2012,918500.00 
FITZROY NORTH,2012,868000.00 
FIVEWAYS,2012,343500.00 
FLEMINGTON,2012,652000.00 
FLINDERS,2012,710000.00 
FLORA HILL,2012,309000.00 
FLOWERDALE,2012,250000.00 
FOOTSCRAY,2012,568000.00 
FOREST HILL,2012,565000.00 
FOSTER,2012,269500.00 
FRANKSTON,2012,340000.00 
FRANKSTON NORTH,2012,245000.00 
FRANKSTON SOUTH,2012,510000.00 
FRASER RISE,2012,634500.00 
FYANSFORD,2012,310000.00 
GARDEN CITY,2012,965000.00 
GARDENVALE,2012,956000.00 
GARFIELD,2012,335000.00 
GEELONG,2012,463000.00 
GEELONG WEST,2012,410000.00 
GEMBROOK,2012,349000.00 
GISBORNE,2012,429500.00 
GLADSTONE PARK,2012,380000.00 
GLEN HUNTLY,2012,792500.00 
GLEN IRIS,2012,1200000.00 
GLEN WAVERLEY,2012,720000.00 
GLENGARRY,2012,232000.00 
GLENROWAN,2012,246000.00 
GLENROY,2012,437500.00 
GOLDEN BEACH,2012,206000.00 
GOLDEN POINT (BALLARAT),2012,250000.00 
GOLDEN SQUARE,2012,285000.00 
GORDON,2012,229500.00 
GOUGHS BAY,2012,220000.00 
GOWANBRAE,2012,467500.00 
GRANTVILLE,2012,245000.00 
GREEN LAKE,2012,250000.00 
GREENSBOROUGH,2012,490500.00 
GREENVALE,2012,537000.00 
GROVEDALE,2012,340000.00 
HADFIELD,2012,430000.00 
HALLAM,2012,360000.00 
HALLS GAP,2012,233500.00 
HAMILTON,2012,189000.00 
HAMLYN HEIGHTS,2012,339500.00 
HAMPTON,2012,1200000.00 
HAMPTON EAST,2012,732500.00 
HAMPTON PARK,2012,320000.00 
HARKNESS,2012,329000.00 
HASTINGS,2012,347000.00 
HASTINGS WEST,2012,282500.00 
HAWTHORN,2012,1405000.00 
HAWTHORN EAST,2012,1300000.00 
HEALESVILLE,2012,380000.00 
HEATHCOTE,2012,220000.00 
HEATHERTON,2012,630000.00 
HEATHMONT,2012,525000.00 
HEIDELBERG,2012,750000.00 
HEIDELBERG HEIGHTS,2012,500000.00 
HEIDELBERG WEST,2012,400000.00 
HEPBURN,2012,275000.00 
HEPBURN SPRINGS,2012,310000.00 
HERNE HILL,2012,321000.00 
HEYFIELD,2012,171500.00 
HEYWOOD,2012,153000.00 
HIGHETT,2012,682500.00 
HIGHTON,2012,460000.00 
HILLSIDE (MELTON),2012,425000.00 
HOPETOUN,2012,81000.00 
HOPPERS CROSSING,2012,312500.00 
HORSHAM,2012,220000.00 
HUGHESDALE,2012,741500.00 
HUNTINGDALE,2012,590000.00 
HUNTLY,2012,215000.00 
HURSTBRIDGE,2012,445000.00 
INDENTED HEAD,2012,430000.00 
INGLEWOOD,2012,186500.00 
INVERLEIGH,2012,246500.00 
INVERLOCH,2012,420000.00 
INVERMAY PARK,2012,370000.00 
IRONBARK,2012,280000.00 
IRYMPLE,2012,215000.00 
IVANHOE,2012,907500.00 
IVANHOE EAST,2012,1200000.00 
JACANA,2012,310500.00 
JACKASS FLAT,2012,357500.00 
JAMIESON,2012,267500.00 
JAN JUC,2012,570000.00 
JEERALANG NORTH,2012,159500.00 
JEPARIT,2012,59000.00 
JUNCTION VILLAGE,2012,300000.00 
JUNORTOUN,2012,465000.00 
KALIMNA,2012,268000.00 
KALKALLO,2012,272500.00 
KALLISTA,2012,452500.00 
KALORAMA,2012,420000.00 
KANGAROO FLAT,2012,284500.00 
KANGAROO GROUND SOUTH,2012,631000.00 
KANIVA,2012,87000.00 
KEALBA,2012,375000.00 
KEILOR,2012,592500.00 
KEILOR DOWNS,2012,400000.00 
KEILOR EAST,2012,527500.00 
KEILOR LODGE,2012,480000.00 
KEILOR PARK,2012,480000.00 
KENNINGTON,2012,300000.00 
KENSINGTON,2012,650000.00 
KERANG,2012,150000.00 
KEW,2012,1500000.00 
KEW EAST,2012,1005000.00 
KEW NORTH,2012,995500.00 
KEYSBOROUGH,2012,425000.00 
KIALLA,2012,318500.00 
KILCUNDA,2012,350000.00 
KILLARA (WODONGA),2012,116500.00 
KILMORE,2012,312000.00 
KILSYTH,2012,415000.00 
KILSYTH SOUTH,2012,501000.00 
KINGLAKE,2012,310000.00 
KINGS PARK,2012,324000.00 
KINGSBURY,2012,437500.00 
KINGSVILLE,2012,597500.00 
KNOXFIELD,2012,465000.00 
KOO WEE RUP,2012,320000.00 
KOONDROOK,2012,165000.00 
KOROIT,2012,290000.00 
KORUMBURRA,2012,240000.00 
KURUNJANG,2012,281000.00 
KYABRAM,2012,217500.00 
KYNETON,2012,370000.00 
LAKE BOGA,2012,200000.00 
LAKE GARDENS,2012,385000.00 
LAKE TYERS BEACH,2012,274000.00 
LAKE WENDOUREE,2012,545000.00 
LAKES ENTRANCE,2012,251500.00 
LALOR,2012,360500.00 
LANCEFIELD,2012,315000.00 
LANG LANG,2012,277500.00 
LANGWARRIN,2012,375000.00 
LARA,2012,335000.00 
LARA LAKE,2012,355000.00 
LAUNCHING PLACE,2012,340000.00 
LAVERTON,2012,320000.00 
LAVERTON SOUTH,2012,390500.00 
LEARMONTH,2012,245000.00 
LENEVA,2012,382000.00 
LEONGATHA,2012,289000.00 
LEOPOLD,2012,350000.00 
LILYDALE,2012,420000.00 
LINTON,2012,187500.00 
LISMORE,2012,132500.00 
LOCH SPORT,2012,165000.00 
LOCKINGTON,2012,165000.00 
LONG GULLY,2012,220000.00 
LONGWARRY,2012,286500.00 
LORNE,2012,800000.00 
LOVELY BANKS,2012,402000.00 
LOWER PLENTY,2012,615000.00 
LUCAS,2012,292500.00 
LUCKNOW,2012,200000.00 
LYNBROOK,2012,415000.00 
LYNDHURST,2012,450000.00 
LYSTERFIELD,2012,643500.00 
LYSTERFIELD SOUTH,2012,830000.00 
MACEDON,2012,525000.00 
MACLEOD,2012,555000.00 
MACS COVE,2012,175500.00 
MADDINGLEY,2012,308000.00 
MAFFRA,2012,235000.00 
MAIDEN GULLY,2012,422500.00 
MAIDSTONE,2012,499000.00 
MALDON,2012,272500.00 
MALLACOOTA,2012,267500.00 
MALMSBURY,2012,332500.00 
MALVERN,2012,1550000.00 
MALVERN EAST,2012,1039000.00 
MANANGATANG,2012,78000.00 
MANIFOLD HEIGHTS,2012,425000.00 
MANOR LAKES,2012,345000.00 
MANSFIELD,2012,315000.00 
MARENGO,2012,450000.00 
MARIBYRNONG,2012,646000.00 
MARONG,2012,312500.00 
MARSHALL,2012,365000.00 
MARYBOROUGH,2012,184000.00 
MARYSVILLE,2012,145000.00 
MCCRAE,2012,555000.00 
MCKENZIE HILL,2012,465000.00 
MCKINNON,2012,944000.00 
MEADOW HEIGHTS,2012,315000.00 
MELTON,2012,250000.00 
MELTON SOUTH,2012,230000.00 
MELTON WEST,2012,283000.00 
MENTONE,2012,665000.00 
MENZIES CREEK,2012,465000.00 
MERBEIN,2012,142500.00 
MERINDA PARK,2012,285000.00 
MERNDA,2012,374500.00 
MERRIJIG (MANSFIELD),2012,272500.00 
METUNG,2012,350000.00 
MICKLEHAM,2012,-
MIDDLE PARK,2012,1420500.00 
MILDURA,2012,225000.00 
MILL PARK,2012,405000.00 
MILLGROVE,2012,235000.00 
MINERS REST,2012,325000.00 
MINYIP,2012,81000.00 
MIRBOO NORTH,2012,252000.00 
MITCHAM,2012,584500.00 
MITCHELL PARK,2012,270000.00 
MOE,2012,165000.00 
MONBULK,2012,380000.00 
MONT ALBERT,2012,1177500.00 
MONT ALBERT NORTH,2012,780000.00 
MONTMORENCY,2012,561000.00 
MONTROSE,2012,426000.00 
MOONEE PONDS,2012,775000.00 
MOORABBIN,2012,631000.00 
MOOROOLBARK,2012,425000.00 
MOOROOPNA,2012,217500.00 
MORDIALLOC,2012,642500.00 
MORNINGTON,2012,501500.00 
MORTLAKE,2012,152000.00 
MORWELL,2012,150500.00 
MOUNT BEAUTY,2012,140000.00 
MOUNT CLEAR,2012,305000.00 
MOUNT DANDENONG,2012,476500.00 
MOUNT DUNEED,2012,480000.00 
MOUNT ELIZA,2012,680000.00 
MOUNT EVELYN,2012,393000.00 
MOUNT HELEN,2012,325000.00 
MOUNT MACEDON,2012,543000.00 
MOUNT MARTHA,2012,715500.00 
MOUNT PLEASANT,2012,259000.00 
MOUNT WAVERLEY,2012,733000.00 
MULGRAVE,2012,533000.00 
MURCHISON,2012,183000.00 
MURRUMBEENA,2012,785000.00 
MURTOA,2012,108500.00 
MYRTLEFORD,2012,220000.00 
NAGAMBIE,2012,255000.00 
NARRE WARREN,2012,356000.00 
NARRE WARREN NORTH,2012,660000.00 
NARRE WARREN SOUTH,2012,405000.00 
NATHALIA,2012,205000.00 
NATIMUK,2012,116000.00 
NEERIM SOUTH,2012,265000.00 
NELSON,2012,205000.00 
NERRINA,2012,467500.00 
NEW GISBORNE,2012,475000.00 
NEWBOROUGH,2012,213500.00 
NEWCOMB,2012,275000.00 
NEWINGTON,2012,300000.00 
NEWLANDS ARM,2012,325000.00 
NEWPORT,2012,630000.00 
NEWSTEAD,2012,252000.00 
NEWTOWN (GREATER GEELONG),2012,527500.00 
NHILL,2012,110000.00 
NICHOLS POINT,2012,232000.00 
NIDDRIE,2012,666000.00 
NOBLE PARK,2012,382000.00 
NOBLE PARK NORTH,2012,370000.00 
NOOJEE,2012,206500.00 
NORLANE,2012,206500.00 
NORTH BENDIGO,2012,267000.00 
NORTH GEELONG,2012,286500.00 
NORTH MELBOURNE,2012,775000.00 
NORTH WONTHAGGI,2012,256000.00 
NORTHCOTE,2012,786000.00 
NOTTING HILL,2012,547000.00 
NUMURKAH,2012,200500.00 
NUNAWADING,2012,591500.00 
NYAH WEST,2012,116500.00 
NYORA,2012,225000.00 
OAK PARK,2012,540000.00 
OAKLEIGH,2012,645000.00 
OAKLEIGH EAST,2012,610000.00 
OAKLEIGH SOUTH,2012,590000.00 
OCEAN GROVE,2012,465000.00 
OFFICER,2012,429000.00 
OFFICER SOUTH,2012,-
OLINDA,2012,445000.00 
ORBOST,2012,150000.00 
ORMOND,2012,857500.00 
OSBORNE,2012,507500.00 
OUYEN,2012,116500.00 
PAKENHAM,2012,335000.00 
PARADISE BEACH,2012,212500.00 
PARK ORCHARDS,2012,953000.00 
PARKDALE,2012,677000.00 
PARKVILLE,2012,1360000.00 
PASCOE VALE,2012,540000.00 
PASCOE VALE SOUTH,2012,629000.00 
PATTERSON GARDENS,2012,610000.00 
PATTERSON LAKES,2012,730000.00 
PAYNESVILLE,2012,290000.00 
PEARCEDALE,2012,425000.00 
PENSHURST,2012,83000.00 
PETERBOROUGH,2012,333000.00 
PIONEER BAY,2012,235000.00 
PLENTY,2012,770000.00 
POINT COOK,2012,435000.00 
POINT LONSDALE,2012,700000.00 
POOWONG,2012,185000.00 
POREPUNKAH,2012,285000.00 
PORT ALBERT,2012,235000.00 
PORT FAIRY,2012,410000.00 
PORT FRANKLIN,2012,232000.00 
PORT MELBOURNE,2012,960000.00 
PORT WELSHPOOL,2012,266000.00 
PORTARLINGTON,2012,389000.00 
PORTLAND,2012,227500.00 
PORTLAND NORTH,2012,226500.00 
PORTSEA,2012,1398000.00 
PRAHRAN,2012,932500.00 
PRESTON,2012,580000.00 
PRINCES HILL,2012,928500.00 
PYRAMID HILL,2012,100000.00 
QUARRY HILL,2012,300000.00 
QUEENSCLIFF,2012,697500.00 
RAINBOW,2012,69000.00 
RAWSON,2012,141500.00 
RAYMOND ISLAND,2012,310000.00 
RED CLIFFS,2012,157000.00 
REDAN,2012,237000.00 
RESEARCH,2012,622500.00 
RESERVOIR,2012,468500.00 
RHYLL,2012,400000.00 
RICHMOND,2012,823000.00 
RIDDELLS CREEK,2012,380000.00 
RINGWOOD,2012,503500.00 
RINGWOOD EAST,2012,490000.00 
RINGWOOD NORTH,2012,564000.00 
RIPPLESIDE,2012,414000.00 
ROBINVALE,2012,176000.00 
ROCHESTER,2012,210000.00 
ROCKBANK,2012,262000.00 
ROMSEY,2012,367500.00 
ROSANNA,2012,652500.00 
ROSEBUD,2012,350000.00 
ROSEBUD SOUTH,2012,450000.00 
ROSEDALE,2012,208500.00 
ROWVILLE,2012,530000.00 
ROXBURGH PARK,2012,355000.00 
RUSHWORTH,2012,190000.00 
RUTHERGLEN,2012,235000.00 
RYE,2012,422000.00 
SAFETY BEACH,2012,551000.00 
SAILORS GULLY,2012,257500.00 
SALE,2012,274000.00 
SAN REMO,2012,402500.00 
SANCTUARY LAKES,2012,512500.00 
SANDHURST,2012,510000.00 
SANDRINGHAM,2012,1175000.00 
SANDY POINT,2012,355000.00 
SASSAFRAS,2012,397500.00 
SCORESBY,2012,480000.00 
SEA LAKE,2012,65000.00 
SEABROOK,2012,403500.00 
SEAFORD,2012,392500.00 
SEAHOLME,2012,600000.00 
SEASPRAY,2012,192500.00 
SEBASTOPOL,2012,239500.00 
SEDDON,2012,670000.00 
SELBY,2012,410000.00 
SEVILLE,2012,380000.00 
SEVILLE EAST,2012,342500.00 
SEYMOUR,2012,220000.00 
SHEPPARTON,2012,240000.00 
SHEPPARTON NORTH,2012,284000.00 
SHOREHAM,2012,618000.00 
SILVERLEAVES,2012,505000.00 
SKENES CREEK,2012,532500.00 
SKIPTON,2012,149000.00 
SKYE,2012,390000.00 
SMITHS BEACH,2012,430000.00 
SMYTHESDALE,2012,207500.00 
SOLDIERS HILL,2012,292500.00 
SOMERS,2012,692500.00 
SOMERVILLE,2012,360000.00 
SORRENTO,2012,730000.00 
SOUTH DUDLEY,2012,216500.00 
SOUTH GEELONG,2012,430000.00 
SOUTH KINGSVILLE,2012,610000.00 
SOUTH MELBOURNE,2012,930000.00 
SOUTH MORANG,2012,420000.00 
SOUTH YARRA,2012,1238000.00 
SPOTSWOOD,2012,655000.00 
SPRING GULLY,2012,340000.00 
SPRINGVALE,2012,448000.00 
SPRINGVALE SOUTH,2012,408000.00 
ST ALBANS,2012,348000.00 
ST ALBANS PARK,2012,307500.00 
ST ANDREWS BEACH,2012,714000.00 
ST ARNAUD,2012,123000.00 
ST HELENA,2012,550500.00 
ST KILDA,2012,861000.00 
ST KILDA EAST,2012,993000.00 
ST KILDA WEST,2012,1262500.00 
ST LEONARDS,2012,363000.00 
STANHOPE,2012,175000.00 
STAWELL,2012,167000.00 
STRATFORD,2012,267500.00 
STRATHDALE,2012,361000.00 
STRATHFIELDSAYE,2012,359000.00 
STRATHMERTON,2012,164500.00 
STRATHMORE,2012,800000.00 
STRATHMORE HEIGHTS,2012,605000.00 
STRATHTULLOH,2012,191000.00 
STUDFIELD,2012,480500.00 
SUNBURY,2012,350000.00 
SUNDERLAND BAY,2012,265000.00 
SUNNYCLIFFS,2012,200000.00 
SUNSET STRIP,2012,286500.00 
SUNSHINE,2012,400000.00 
SUNSHINE NORTH,2012,395000.00 
SUNSHINE WEST,2012,375000.00 
SURF BEACH,2012,350000.00 
SURREY HILLS,2012,1121500.00 
SWAN HILL,2012,225000.00 
SYDENHAM,2012,415000.00 
SYNDAL,2012,778000.00 
TALLANGATTA,2012,185000.00 
TARNEIT,2012,356000.00 
TATURA,2012,229500.00 
TAWONGA,2012,231000.00 
TAWONGA SOUTH,2012,255000.00 
TAYLORS HILL,2012,480000.00 
TAYLORS LAKES,2012,477500.00 
TECOMA,2012,412000.00 
TEMPLESTOWE,2012,811000.00 
TEMPLESTOWE LOWER,2012,670000.00 
TERANG,2012,155000.00 
THE BASIN,2012,410000.00 
THE HONEYSUCKLES,2012,215000.00 
THE PATCH,2012,417500.00 
THOMASTOWN,2012,365000.00 
THOMSON (GREATER GEELONG),2012,273500.00 
THORNBURY,2012,715500.00 
THORNHILL PARK,2012,-
TIMBOON,2012,212500.00 
TONGALA,2012,175000.00 
TOONGABBIE,2012,212500.00 
TOORA,2012,210000.00 
TOORADIN,2012,380000.00 
TOORAK,2012,2775000.00 
TOOTGAROOK,2012,390000.00 
TORQUAY,2012,565000.00 
TRAFALGAR,2012,285000.00 
TRARALGON,2012,260000.00 
TRARALGON EAST,2012,402500.00 
TRAVANCORE,2012,810000.00 
TRENTHAM,2012,331500.00 
TRUGANINA,2012,341500.00 
TULLAMARINE,2012,393500.00 
TYABB,2012,372500.00 
TYLDEN,2012,325000.00 
UPPER FERNTREE GULLY,2012,410000.00 
UPWEY,2012,422500.00 
VENTNOR,2012,363500.00 
VENUS BAY,2012,238500.00 
VERMONT,2012,571000.00 
VERMONT SOUTH,2012,654500.00 
VIEWBANK,2012,589000.00 
VIOLET TOWN,2012,204500.00 
WAHGUNYAH,2012,244000.00 
WALKERVILLE,2012,280000.00 
WALLAN,2012,335000.00 
WALLAN EAST,2012,317000.00 
WANDANA HEIGHTS,2012,557500.00 
WANDIN NORTH,2012,379000.00 
WANGARATTA,2012,240000.00 
WANTIRNA,2012,515000.00 
WANTIRNA SOUTH,2012,542500.00 
WARBURTON,2012,300000.00 
WARNEET,2012,284000.00 
WARRACKNABEAL,2012,105000.00 
WARRAGUL,2012,300000.00 
WARRANDYTE,2012,620000.00 
WARRANWOOD,2012,654000.00 
WARRNAMBOOL,2012,316500.00 
WATERWAYS,2012,682000.00 
WATSONIA,2012,462000.00 
WATSONIA NORTH,2012,462000.00 
WATTLE GLEN,2012,527000.00 
WAURN PONDS,2012,452500.00 
WEDDERBURN,2012,122500.00 
WEIR VIEWS,2012,407000.00 
WENDOUREE,2012,236500.00 
WENDOUREE WEST,2012,167500.00 
WERRIBEE,2012,300000.00 
WERRIBEE SOUTH,2012,440000.00 
WESBURN,2012,290000.00 
WEST FOOTSCRAY,2012,532500.00 
WEST MELBOURNE,2012,720000.00 
WEST WODONGA,2012,267500.00 
WESTALL,2012,475500.00 
WESTGARTH,2012,840000.00 
WESTMEADOWS,2012,377500.00 
WHEELERS HILL,2012,669000.00 
WHITE HILLS,2012,275000.00 
WHITTINGTON,2012,252000.00 
WHITTLESEA,2012,365000.00 
WILLAURA,2012,98000.00 
WILLIAMS LANDING,2012,450000.00 
WILLIAMSTOWN,2012,901000.00 
WILLIAMSTOWN NORTH,2012,680000.00 
WIMBLEDON HEIGHTS,2012,290000.00 
WINCHELSEA,2012,268500.00 
